IncidentId,SourceName,CreateDate,Title,ModifiedDate,RaisingEnvironment,OwningTeamName,OwningTenantName,OwningContactAlias,ParentIncidentId,Severity,Status,ResolveDate,CommitDate,ResolvedBy,LastCorrelationDate,Keywords,MitigateDate,ImpactStartDate,MitigatedBy,IncidentType,HowFixed,MinAckDate,MaxAckDate,AckBy
22701757,ICMPortal,2016-09-09T01:32:45.9930000,"Opening ""Explore new worlds"" channel returns 404 response",2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,damolina,null,3,RESOLVED,2016-11-29T17:20:28.4470000,null,damolina,null,,9/9/2016 4:02:00 PM,9/9/2016 1:32:44 AM,iross,LiveSite,Fixed with Hotfix,2016-09-09T02:22:24.2170000,2016-09-09T02:22:24.2170000,damolina
22739327,ICMPortal,2016-09-09T17:19:47.7400000,"""Food, Glorious Food"" tile in Preview environment containing a hardcoded URL to Production",2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,damolina,null,3,RESOLVED,2016-11-29T17:21:55.4000000,null,damolina,null,Web Community,9/9/2016 6:52:52 PM,9/9/2016 5:16:48 PM,v-olbars,LiveSite,Fixed with Hotfix,9/9/2016 5:22:15 PM,9/9/2016 5:22:15 PM,damolina
22746680,ICMPortal,2016-09-09T19:33:36.5730000,[Error] BeihaiSvcProd GetDeletedCreation DataAbsence Fired,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,null,3,RESOLVED,2016-11-28T19:38:04.2030000,null,seansto,null,BeihaiSvcProd,9/9/2016 8:16:32 PM,9/9/2016 7:30:18 PM,damolina,null,False Alarm/Transient,null,null,null
22750498,ICMPortal,2016-09-09T21:42:51.8670000,[Error] BeihaiSvcProd GetDeletedCreation DataAbsence Alert Fired,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,null,3,RESOLVED,2016-11-28T19:38:24.5030000,null,seansto,null,,9/9/2016 9:45:41 PM,9/9/2016 9:42:51 PM,damolina,LiveSite,False Alarm/Transient,null,null,null
22753061,BeihaiTriageXpertIcMConnector,2016-09-09T23:14:14.9000000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetCreation;] - [BeihaiSvcProd GetCreation DataAbsence],2016-11-28T19:07:53.3500000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,hesilva,null,2,RESOLVED,2016-11-28T19:07:53.3500000,null,seansto,null,null,9/9/2016 11:48:38 PM,9/9/2016 10:54:00 PM,damolina,LiveSite,False Alarm/Transient,2016-09-09T23:37:56.6230000,2016-09-09T23:37:56.6230000,hesilva
22753198,BeihaiTriageXpertIcMConnector,2016-09-09T23:20:10.9370000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Spotlight;] - [BeihaiSvcProd GetSpotlight DataAbsence],2016-11-28T19:07:40.0930000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,damolina,null,2,RESOLVED,2016-11-28T19:07:40.0930000,null,seansto,null,null,9/9/2016 11:49:33 PM,9/9/2016 11:00:00 PM,damolina,LiveSite,False Alarm/Transient,2016-09-09T23:49:28.4300000,2016-09-09T23:49:28.4300000,damolina
22753299,BeihaiTriageXpertIcMConnector,2016-09-09T23:24:12.4570000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetDeletedCreation;] - [BeihaiSvcProd GetDeletedCreation DataAbsence],2016-11-28T19:08:04.7200000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,damolina,null,2,RESOLVED,2016-11-28T19:08:04.7200000,null,seansto,null,null,9/9/2016 11:49:13 PM,9/9/2016 11:04:00 PM,damolina,LiveSite,False Alarm/Transient,2016-09-09T23:49:10.5700000,2016-09-09T23:49:10.5700000,damolina
22754593,BeihaiTriageXpertIcMConnector,2016-09-10T00:14:29.1630000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetCreation;] - [BeihaiSvcProd GetCreation DataAbsence],2016-09-12T21:50:32.4400000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,damolina,null,2,RESOLVED,2016-09-12T21:50:32.4400000,null,hesilva,2016-09-12T21:02:55.9370000,null,2016-09-12T21:50:01.7570000,9/9/2016 11:54:00 PM,hesilva,LiveSite,External,2016-09-10T00:30:25.9100000,2016-09-10T00:30:25.9100000,damolina
22754798,BeihaiTriageXpertIcMConnector,2016-09-10T00:20:24.7670000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Spotlight;] - [BeihaiSvcProd GetSpotlight DataAbsence],2016-09-12T21:50:32.3930000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,damolina,null,2,RESOLVED,2016-09-12T21:50:32.3930000,null,hesilva,2016-09-10T01:21:42.3630000,null,2016-09-12T21:50:01.7570000,9/9/2016 11:54:00 PM,hesilva,LiveSite,External,2016-09-10T00:25:35.4500000,2016-09-10T00:25:35.4500000,damolina
22754877,BeihaiTriageXpertIcMConnector,2016-09-10T00:24:26.8870000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetDeletedCreation;] - [BeihaiSvcProd GetDeletedCreation DataAbsence],2016-09-12T21:50:32.3530000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,damolina,null,2,RESOLVED,2016-09-12T21:50:32.3530000,null,hesilva,2016-09-12T21:02:12.8000000,null,2016-09-12T21:50:01.7570000,9/9/2016 11:54:00 PM,hesilva,LiveSite,External,2016-09-10T00:29:38.5430000,2016-09-10T00:29:38.5430000,damolina
22844644,ICMPortal,2016-09-12T20:11:30.0330000,Beihai Prod Alert for Data Absence on GetDeletedCreation,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,hesilva,null,2,RESOLVED,2016-09-12T21:51:47.2300000,null,hesilva,null,,2016-09-12T21:51:36.1570000,9/12/2016 8:01:00 PM,hesilva,CustomerReported,External,2016-09-12T20:12:18.0330000,2016-09-12T21:51:24.7100000,hesilva
22844718,ICMPortal,2016-09-12T20:13:29.8070000,Beihai Prod Alert for Data Absence on DeleteCreation,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,hesilva,null,2,RESOLVED,2016-09-12T21:51:47.2100000,null,hesilva,null,,2016-09-12T21:51:36.1570000,9/12/2016 8:01:00 PM,hesilva,CustomerReported,External,2016-09-12T20:14:12.2100000,2016-09-12T21:51:24.7000000,hesilva
22844800,ICMPortal,2016-09-12T20:15:43.3370000,Beihai Prod Alert for Data Absence on EncodingComplete,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,hesilva,null,2,RESOLVED,2016-09-12T21:51:47.1900000,null,hesilva,null,,2016-09-12T21:51:36.1570000,9/12/2016 8:01:00 PM,hesilva,LiveSite,External,2016-09-12T20:16:39.6200000,2016-09-12T21:51:24.6900000,hesilva
22844849,ICMPortal,2016-09-12T20:17:01.1670000,Beihai Prod Alert for Data Absence on GetCreation,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,hesilva,null,2,RESOLVED,2016-09-12T21:51:47.1670000,null,hesilva,null,,2016-09-12T21:51:36.1570000,9/12/2016 8:01:00 PM,hesilva,LiveSite,External,2016-09-12T20:17:44.1930000,2016-09-12T21:51:24.6770000,hesilva
22844870,ICMPortal,2016-09-12T20:18:19.8030000,Beihai Prod Alert for Data Absence on UnlikeCreation,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,hesilva,null,2,RESOLVED,2016-09-12T21:51:47.1500000,null,hesilva,null,,2016-09-12T21:51:36.1570000,9/12/2016 8:01:00 PM,hesilva,CustomerReported,External,2016-09-12T20:20:26.6000000,2016-09-12T20:20:26.6000000,hesilva
22844901,ICMPortal,2016-09-12T20:19:45.3670000,Beihai Prod Alert for Data Absence on LikeCreation,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,hesilva,null,2,RESOLVED,2016-09-12T21:51:47.1270000,null,hesilva,null,,2016-09-12T21:51:36.1570000,9/12/2016 8:01:00 PM,hesilva,LiveSite,External,2016-09-12T20:20:36.3500000,2016-09-12T20:20:36.3500000,hesilva
22845270,ICMPortal,2016-09-12T20:34:40.9030000,Unable to upload any object,2016-09-12T21:48:08.4330000,PROD,BEIHAISERVICES\CommunityMedia,BeihaiServices,vipka,22846828,1,RESOLVED,2016-09-12T21:48:08.4330000,null,vipka,null,,9/12/2016 9:47:01 PM,9/12/2016 8:20:00 PM,vipka,LiveSite,Fixed with Ad-Hoc steps,2016-09-12T20:44:03.1030000,2016-09-12T20:44:03.1030000,vipka
22845451,ICMPortal,2016-09-12T20:37:10.4270000,Beihai Prod Alert for CreateBoard Reliability Failure Fired,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,null,1,RESOLVED,2016-09-12T21:20:36.5230000,null,vipka,null,,9/12/2016 9:20:07 PM,9/12/2016 8:33:48 PM,vipka,LiveSite,False Alarm/Transient,2016-09-12T20:43:17.3570000,2016-09-12T20:43:17.3570000,vipka
22846828,ICMPortal,2016-09-12T21:16:07.1500000,Beihai Prod Alert for EncodingComplete  Reliability Failure Fired,2016-11-28T19:38:48.7300000,PROD,BEIHAISERVICES\CommunityMedia,BeihaiServices,null,null,1,RESOLVED,2016-11-28T19:38:48.7300000,null,seansto,null,,9/12/2016 9:44:12 PM,9/12/2016 9:10:23 PM,vipka,LiveSite,False Alarm/Transient,2016-09-12T21:19:37.2500000,2016-09-12T21:19:37.2500000,vipka
22856600,BeihaiTriageXpertIcMConnector,2016-09-13T02:44:10.6300000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Spotlight;] - [BeihaiSvcProd GetSpotlight DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,hesilva,null,2,RESOLVED,2016-09-13T16:16:45.4230000,null,hesilva,2016-09-13T03:45:10.3600000,null,9/13/2016 4:15:18 PM,9/13/2016 2:24:00 AM,hesilva,LiveSite,External,2016-09-13T16:15:12.1970000,2016-09-13T16:15:12.1970000,hesilva
22901249,ICMPortal,2016-09-14T04:03:49.9630000,User “Microsoft” has several empty boards in Web Community,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,acottle,null,3,RESOLVED,2016-09-14T18:02:29.6830000,null,a-miliso,null,Web Community,9/14/2016 5:52:15 PM,9/14/2016 3:59:28 AM,a-miliso,LiveSite,Unable To Reproduce,2016-09-14T15:34:07.1900000,2016-09-14T15:34:07.1900000,acottle
22933479,ICMPortal,2016-09-14T19:36:09.4230000,BeihaiSvcProd CreateBoard Reliability Failure Fired ,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,null,2,RESOLVED,2016-09-14T19:40:32.6670000,null,vipka,null,,9/14/2016 7:39:59 PM,9/14/2016 7:31:22 PM,vipka,LiveSite,False Alarm/Transient,2016-09-14T19:39:37.8070000,2016-09-14T19:39:37.8070000,vipka
22988629,BeihaiTriageXpertIcMConnector,2016-09-15T11:37:17.4730000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UnlikeCreation;] - [BeihaiSvcProd UnlikeCreation DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,acottle,null,2,RESOLVED,2016-11-28T19:07:25.5230000,null,seansto,2016-09-15T12:37:17.1270000,null,9/15/2016 3:50:27 PM,9/15/2016 11:17:00 AM,acottle,LiveSite,False Alarm/Transient,2016-09-15T15:08:54.4000000,2016-09-15T15:08:54.4000000,acottle
22988632,BeihaiTriageXpertIcMConnector,2016-09-15T11:37:17.8230000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=LikeCreation;] - [BeihaiSvcProd LikeCreation DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,acottle,null,2,RESOLVED,2016-11-28T19:08:17.5970000,null,seansto,2016-09-15T12:38:17.2400000,null,9/15/2016 3:56:23 PM,9/15/2016 11:17:00 AM,acottle,LiveSite,False Alarm/Transient,2016-09-15T15:08:39.6070000,2016-09-15T15:08:39.6070000,acottle
22988640,BeihaiTriageXpertIcMConnector,2016-09-15T11:37:18.3170000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetCreation;] - [BeihaiSvcProd GetCreation DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,acottle,null,2,RESOLVED,2016-11-28T19:06:40.9770000,null,seansto,2016-09-15T12:37:18.5530000,null,9/15/2016 3:56:11 PM,9/15/2016 11:17:00 AM,acottle,LiveSite,False Alarm/Transient,2016-09-15T15:08:27.6370000,2016-09-15T15:08:27.6370000,acottle
22988806,BeihaiTriageXpertIcMConnector,2016-09-15T11:37:31.4730000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetDeletedCreation;] - [BeihaiSvcProd GetDeletedCreation DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,acottle,null,2,RESOLVED,2016-11-28T19:06:19.8970000,null,seansto,2016-09-15T12:38:32.1400000,null,9/15/2016 3:55:57 PM,9/15/2016 11:17:00 AM,acottle,LiveSite,False Alarm/Transient,2016-09-15T15:08:32.1900000,2016-09-15T15:08:32.1900000,acottle
22988816,BeihaiTriageXpertIcMConnector,2016-09-15T11:37:33.0100000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=DeleteCreation;] - [BeihaiSvcProd DeleteCreation DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,acottle,null,2,RESOLVED,2016-11-28T19:06:00.7200000,null,seansto,2016-09-15T12:38:33.1870000,null,9/15/2016 3:55:42 PM,9/15/2016 11:17:00 AM,acottle,LiveSite,False Alarm/Transient,2016-09-15T15:08:03.6330000,2016-09-15T15:08:03.6330000,acottle
22988833,BeihaiTriageXpertIcMConnector,2016-09-15T11:37:35.2200000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=EncodingComplete;] - [BeihaiSvcProd EncodingComplete DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,acottle,null,2,RESOLVED,2016-11-28T19:05:47.5830000,null,seansto,2016-09-15T12:37:35.5070000,null,9/15/2016 3:54:57 PM,9/15/2016 11:17:00 AM,acottle,LiveSite,False Alarm/Transient,2016-09-15T15:07:56.2370000,2016-09-15T15:07:56.2370000,acottle
23033881,ICMPortal,2016-09-15T16:22:21.9800000,Beihai Community Web - Curved surfaces encounter encoding issues after upload,2016-11-30T17:27:53.2800000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,v-cochu,null,1,RESOLVED,2016-11-30T17:27:53.2500000,null,a-anagor,null,,9/15/2016 8:10:54 PM,9/15/2016 4:22:19 PM,iross,LiveSite,Other,2016-09-15T16:24:42.1670000,2016-09-15T18:10:50.5200000,acottle
23040616,ICMPortal,2016-09-15T18:26:22.2700000,Published model in Paint is being opened in preview.projectdenali,2016-11-30T19:24:09.1700000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,a-miliso,null,3,RESOLVED,2016-11-30T19:24:09.1630000,null,a-anagor,null,,9/15/2016 9:01:51 PM,9/15/2016 6:16:46 PM,a-miliso,LiveSite,By Design,2016-09-15T19:13:06.7270000,2016-09-15T19:37:19.8270000,acottle
23075700,ICMPortal,2016-09-16T02:50:08.0500000,Test issue please ignore,2016-09-21T21:20:27.4500000,PROD,BEIHAISERVICES\TestTeam,BeihaiServices,null,null,1,RESOLVED,9/16/2016 7:13:59 PM,null,iross,null,"Test, test",9/16/2016 7:13:35 PM,9/16/2016 2:50:04 AM,iross,LiveSite,Other,null,null,null
23076362,ICMPortal,2016-09-16T03:01:18.4070000,Test 2,2016-09-21T21:20:17.1870000,PROD,BEIHAISERVICES\TestTeam,BeihaiServices,null,null,1,RESOLVED,9/16/2016 3:10:49 AM,null,a-joolse,null,,9/16/2016 3:10:17 AM,9/16/2016 3:01:14 AM,a-joolse,LiveSite,,null,null,null
23076699,ICMPortal,2016-09-16T03:07:03.7330000,Test 3,2016-09-21T21:20:07.6170000,PROD,BEIHAISERVICES\TestTeam,BeihaiServices,a-joolse,null,1,RESOLVED,9/16/2016 3:13:10 AM,null,a-joolse,null,,9/16/2016 3:12:49 AM,9/16/2016 3:07:03 AM,a-joolse,LiveSite,,2016-09-16T03:12:01.2330000,2016-09-16T03:12:01.2330000,a-joolse
23088074,ICMPortal,2016-09-16T05:53:50.3000000,TEST - After hours on-call test,2016-09-21T19:34:05.8700000,PROD,BEIHAISERVICES\Triage,BeihaiServices,royoun,null,3,RESOLVED,9/16/2016 6:45:31 AM,null,royoun,null,,9/16/2016 6:44:53 AM,9/16/2016 5:53:49 AM,royoun,LiveSite,Won't Fix,2016-09-16T05:59:29.8100000,2016-09-16T05:59:29.8100000,royoun
23242012,BeihaiTriageXpertIcMConnector,2016-09-19T13:19:55.1870000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Spotlight;] - [BeihaiSvcProd GetSpotlight DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,null,2,RESOLVED,2016-11-28T19:04:29.1900000,null,seansto,null,null,9/19/2016 1:31:30 PM,9/19/2016 12:59:00 PM,vipka,LiveSite,False Alarm/Transient,2016-09-19T13:25:14.8030000,2016-09-19T13:25:14.8030000,vipka
23243594,BeihaiTriageXpertIcMConnector,2016-09-19T14:19:55.3000000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Spotlight;] - [BeihaiSvcProd GetSpotlight DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,null,2,RESOLVED,2016-11-28T17:56:35.2230000,null,seansto,null,null,9/19/2016 2:26:39 PM,9/19/2016 1:59:00 PM,vipka,LiveSite,False Alarm/Transient,2016-09-19T14:24:51.2430000,2016-09-19T14:24:51.2430000,vipka
23245255,BeihaiTriageXpertIcMConnector,2016-09-19T15:20:55.5730000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Spotlight;] - [BeihaiSvcProd GetSpotlight DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,null,2,RESOLVED,2016-11-28T19:04:13.7970000,null,seansto,null,null,9/19/2016 3:52:28 PM,9/19/2016 3:00:00 PM,vipka,LiveSite,False Alarm/Transient,2016-09-19T15:22:38.9030000,2016-09-19T15:52:15.2500000,a-joolse
23247204,BeihaiTriageXpertIcMConnector,2016-09-19T16:21:55.3070000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Spotlight;] - [BeihaiSvcProd GetSpotlight DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,vipka,null,2,RESOLVED,2016-09-19T20:58:42.1800000,null,hesilva,2016-09-19T17:38:01.1730000,null,9/19/2016 8:20:09 PM,9/19/2016 4:01:00 PM,hesilva,LiveSite,External,2016-09-19T16:23:20.8470000,2016-09-19T16:25:01.8030000,a-joolse
23341664,ICMPortal,2016-09-21T17:22:43.7970000,BeihaiSvcProd CreateBoard DataAbsence Fired ,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,hesilva,null,2,RESOLVED,2016-09-21T17:49:18.6000000,null,hesilva,null,,9/21/2016 5:48:21 PM,9/21/2016 5:20:37 PM,hesilva,LiveSite,External,2016-09-21T17:47:09.5730000,2016-09-21T17:47:09.5730000,hesilva
23351072,ICMPortal,2016-09-21T21:43:28.5270000,BeihaiSvcProd RetrieveComment Reliability Failure Alert,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,hesilva,null,2,RESOLVED,2016-09-21T22:10:33.5300000,null,hesilva,null,,9/21/2016 10:08:47 PM,9/21/2016 9:43:25 PM,hesilva,CustomerReported,Other,2016-09-21T21:47:57.6130000,2016-09-21T21:47:57.6130000,hesilva
23388927,ICMPortal,2016-09-22T16:59:32.9970000,TEST- ON CALL PHONE TEST,2016-09-22T17:03:34.8770000,PROD,BEIHAISERVICES\TestTeam,BeihaiServices,a-joolse,null,1,RESOLVED,2016-09-22T17:03:34.8770000,null,a-joolse,null,,9/22/2016 5:02:52 PM,9/22/2016 4:59:31 PM,a-joolse,LiveSite,By Design,2016-09-22T17:01:15.3170000,2016-09-22T17:01:15.3170000,a-joolse
23390727,ICMPortal,2016-09-22T17:45:30.3230000,TEST-PHONE CALL PROCESS,2016-09-22T17:49:37.6900000,PROD,BEIHAISERVICES\TestTeam,BeihaiServices,null,null,1,RESOLVED,2016-09-22T17:49:37.6900000,null,a-joolse,null,,9/22/2016 5:49:20 PM,9/22/2016 5:45:30 PM,a-joolse,LiveSite,By Design,null,null,null
23397168,ICMPortal,2016-09-22T20:36:02.6030000,TEST - TESTING ON CALL ROTATION - TEST,2016-09-22T20:49:27.1830000,PROD,BEIHAISERVICES\CommunityTriage,BeihaiServices,null,null,1,RESOLVED,2016-09-22T20:49:27.1830000,null,a-joolse,null,,9/22/2016 8:49:01 PM,9/22/2016 8:36:02 PM,a-joolse,LiveSite,By Design,null,null,null
23434954,BeihaiTriageXpertIcMConnector,2016-09-23T16:00:00.4370000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=CreateBoard;] - [BeihaiSvcProd CreateBoard DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,hesilva,null,2,RESOLVED,2016-09-23T16:05:05.9430000,null,hesilva,null,null,9/23/2016 4:04:24 PM,9/23/2016 3:39:00 PM,hesilva,LiveSite,External,2016-09-23T16:04:13.5330000,2016-09-23T16:04:13.5330000,hesilva
23437080,BeihaiTriageXpertIcMConnector,2016-09-23T17:00:00.2830000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=CreateBoard;] - [BeihaiSvcProd CreateBoard DataAbsence],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,hesilva,null,2,RESOLVED,2016-09-26T17:48:05.8900000,null,hesilva,2016-09-23T18:08:59.8030000,null,9/26/2016 5:47:36 PM,9/23/2016 4:39:00 PM,hesilva,LiveSite,External,2016-09-23T17:02:44.7030000,2016-09-23T17:04:53.9170000,hesilva
23688392,ICMPortal,2016-09-28T14:17:39.1970000,Textures of .3mf files are distorted after saving from Paint and uploading from local drive,2016-12-01T02:17:31.9600000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,anyates,null,1,RESOLVED,2016-09-28T15:42:00.4030000,null,iross,null,,9/28/2016 3:15:37 PM,9/28/2016 2:16:30 PM,anyates,LiveSite,Other,2016-09-28T14:25:15.8300000,2016-09-28T14:25:15.8300000,IcMSystem
23834822,BeihaiTriageXpertIcMConnector,2016-09-30T16:12:19.1700000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Channels;] - [BeihaiSvcProd GetChannels Reliability Failure],2016-12-01T02:17:31.9600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,anyates,null,2,RESOLVED,2016-09-30T16:43:19.7530000,null,anyates,null,null,9/30/2016 4:42:04 PM,9/30/2016 3:54:00 PM,anyates,LiveSite,Other,2016-09-30T16:18:13.7930000,2016-09-30T16:18:13.7930000,anyates
